Season,HomeTeam,AwayTeam,Home_Overall,Home_Att,Home_Mid,Home_Def,Home_Pace,Away_Overall,Away_Att,Away_Mid,Away_Def,Away_Pace,FTHG,FTAG
2015-2016,Stoke City,Norwich City,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,3,1
2015-2016,Southampton,Watford,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,2,0
2015-2016,Liverpool,Arsenal,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,3,3
2015-2016,Tottenham Hotspur,Leicester City,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,0,1
2015-2016,Tottenham Hotspur,Sunderland,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,4,1
2015-2016,Newcastle United,West Ham United,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,2,1
2015-2016,Manchester City,Crystal Palace,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,4,0
2015-2016,Southampton,West Bromwich Albion,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,3,0
2015-2016,Chelsea,Everton,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,3,3
2015-2016,Aston Villa,Leicester City,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,1,1
2015-2016,Liverpool,Manchester United,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,0,1
2015-2016,Stoke City,Arsenal,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,0,0
2015-2016,Swansea City,Watford,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,1,0
2015-2016,Norwich City,Liverpool,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,4,5
2015-2016,West Bromwich Albion,Aston Villa,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,0,0
2015-2016,Crystal Palace,Tottenham Hotspur,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,1,3
2015-2016,Leicester City,Stoke City,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,3,0
2015-2016,Watford,Newcastle United,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,2,1
2015-2016,Manchester United,Southampton,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,0,1
2015-2016,West Ham United,Manchester City,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,2,2
2015-2016,Everton,Swansea City,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,1,2
2015-2016,Arsenal,Chelsea,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,0,1
2015-2016,Sunderland,Manchester City,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,0,1
2015-2016,Leicester City,Liverpool,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,2,0
2015-2016,Norwich City,Tottenham Hotspur,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,0,3
2015-2016,Arsenal,Southampton,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,0,0
2015-2016,West Ham United,Aston Villa,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,2,0
2015-2016,Manchester United,Stoke City,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,3,0
2015-2016,West Bromwich Albion,Swansea City,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,1,1
2015-2016,Watford,Chelsea,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,0,0
2015-2016,Everton,Newcastle United,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,3,0
2015-2016,Manchester City,Leicester City,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,1,3
2015-2016,Stoke City,Everton,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,0,3
2015-2016,Swansea City,Crystal Palace,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,1,1
2015-2016,Liverpool,Sunderland,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,2,2
2015-2016,Aston Villa,Norwich City,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,2,0
2015-2016,Tottenham Hotspur,Watford,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,1,0
2015-2016,Newcastle United,West Bromwich Albion,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,1,0
2015-2016,Southampton,West Ham United,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,1,0
2015-2016,Chelsea,Manchester United,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,1,1
2015-2016,Sunderland,Manchester United,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,2,1
2015-2016,Everton,West Bromwich Albion,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,0,1
2015-2016,Crystal Palace,Watford,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,1,2
2015-2016,Swansea City,Southampton,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,0,1
2015-2016,Norwich City,West Ham United,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,2,2
2015-2016,Chelsea,Newcastle United,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,5,1
2015-2016,Arsenal,Leicester City,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,2,1
2015-2016,Aston Villa,Liverpool,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,0,6
2015-2016,Manchester City,Tottenham Hotspur,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,1,2
2015-2016,West Ham United,Sunderland,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,1,0
2015-2016,Stoke City,Aston Villa,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,2,1
2015-2016,Southampton,Chelsea,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,1,2
2015-2016,Leicester City,Norwich City,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,1,0
2015-2016,West Bromwich Albion,Crystal Palace,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,3,2
2015-2016,Tottenham Hotspur,Swansea City,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,2,1
2015-2016,Manchester United,Arsenal,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,3,2
2015-2016,Aston Villa,Everton,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,1,3
2015-2016,Sunderland,Crystal Palace,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,2,2
2015-2016,Norwich City,Chelsea,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,1,2
2015-2016,Leicester City,West Bromwich Albion,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,2,2
2015-2016,Arsenal,Swansea City,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,1,2
2015-2016,Stoke City,Newcastle United,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,1,0
2015-2016,West Ham United,Tottenham Hotspur,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,1,0
2015-2016,Liverpool,Manchester City,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,3,0
2015-2016,Manchester United,Watford,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,1,0
2015-2016,Tottenham Hotspur,Arsenal,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,2,2
2015-2016,Chelsea,Stoke City,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,1,1
2015-2016,Southampton,Sunderland,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,1,1
2015-2016,Manchester City,Aston Villa,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,4,0
2015-2016,Swansea City,Norwich City,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,1,0
2015-2016,Everton,West Ham United,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,2,3
2015-2016,Watford,Leicester City,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,0,1
2015-2016,Crystal Palace,Liverpool,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,1,2
2015-2016,West Bromwich Albion,Manchester United,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,1,0
2015-2016,Norwich City,Manchester City,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,0,0
2015-2016,Stoke City,Southampton,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,1,2
2015-2016,Aston Villa,Tottenham Hotspur,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,0,2
2015-2016,Leicester City,Newcastle United,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,1,0
2015-2016,Everton,Arsenal,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,0,2
2015-2016,Crystal Palace,Leicester City,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,0,1
2015-2016,Chelsea,West Ham United,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,2,2
2015-2016,West Bromwich Albion,Norwich City,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,0,1
2015-2016,Watford,Stoke City,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,1,2
2015-2016,Swansea City,Aston Villa,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,1,0
2015-2016,Southampton,Liverpool,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,3,2
2015-2016,Newcastle United,Sunderland,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,1,1
2015-2016,Manchester City,Manchester United,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,0,1
2015-2016,Aston Villa,Chelsea,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,0,4
2015-2016,Arsenal,Watford,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,4,0
2015-2016,Stoke City,Swansea City,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,2,2
2015-2016,West Ham United,Crystal Palace,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,2,2
2015-2016,Norwich City,Newcastle United,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,3,2
2015-2016,Sunderland,West Bromwich Albion,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,0,0
2015-2016,Liverpool,Tottenham Hotspur,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,1,1
2015-2016,Leicester City,Southampton,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,1,0
2015-2016,Manchester United,Everton,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,1,0
2015-2016,West Ham United,Arsenal,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,3,3
2015-2016,Watford,Everton,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,1,1
2015-2016,Crystal Palace,Norwich City,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,1,0
2015-2016,Swansea City,Chelsea,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,1,0
2015-2016,Southampton,Newcastle United,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,3,1
2015-2016,Manchester City,West Bromwich Albion,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,2,1
2015-2016,Sunderland,Leicester City,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,0,2
2015-2016,Tottenham Hotspur,Manchester United,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,3,0
2015-2016,Liverpool,Stoke City,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,4,1
2015-2016,Crystal Palace,Everton,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,0,0
2015-2016,Norwich City,Sunderland,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,0,3
2015-2016,Newcastle United,Swansea City,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,3,0
2015-2016,West Bromwich Albion,Watford,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,0,1
2015-2016,Everton,Southampton,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,1,1
2015-2016,Manchester United,Aston Villa,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,1,0
2015-2016,Chelsea,Manchester City,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,0,3
2015-2016,Leicester City,West Ham United,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,2,2
2015-2016,Arsenal,Crystal Palace,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,1,1
2015-2016,Stoke City,Tottenham Hotspur,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,0,4
2015-2016,Newcastle United,Manchester City,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,1,1
2015-2016,West Ham United,Watford,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,3,1
2015-2016,Liverpool,Everton,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,72.24242424242425,49.878787878787875,66.87878787878788,58.54545454545455,69.84848484848484,4,0
2015-2016,Manchester United,Crystal Palace,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,2,0
2015-2016,Arsenal,West Bromwich Albion,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,2,0
2015-2016,Manchester City,Stoke City,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,4,0
2015-2016,Liverpool,Newcastle United,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,2,2
2015-2016,Aston Villa,Southampton,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,2,4
2015-2016,Sunderland,Arsenal,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,0,0
2015-2016,Leicester City,Swansea City,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,4,0
2015-2016,Tottenham Hotspur,West Bromwich Albion,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,1,1
2015-2016,Stoke City,Sunderland,70.72727272727273,49.878787878787875,63.42424242424242,49.75757575757576,63.515151515151516,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,1,1
2015-2016,Newcastle United,Crystal Palace,71.81818181818181,52.24242424242424,64.24242424242425,52.0,68.87878787878788,70.78787878787878,50.90909090909091,60.84848484848485,49.0,67.72727272727273,1,0
2015-2016,West Bromwich Albion,West Ham United,69.84848484848484,54.54545454545455,63.21212121212121,50.81818181818182,64.18181818181819,70.33333333333333,48.78787878787879,60.484848484848484,51.72727272727273,69.3030303030303,0,3
2015-2016,Watford,Aston Villa,69.42424242424242,49.0,61.57575757575758,52.39393939393939,66.78787878787878,68.93939393939394,52.21212121212121,62.06060606060606,50.42424242424242,68.6969696969697,3,2
2015-2016,Arsenal,Norwich City,74.33333333333333,52.96969696969697,69.48484848484848,53.121212121212125,70.21212121212122,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,1,0
2015-2016,Swansea City,Liverpool,69.6969696969697,48.03030303030303,62.696969696969695,50.18181818181818,66.0909090909091,74.06060606060606,49.81818181818182,68.06060606060606,57.484848484848484,72.03030303030303,3,1
2015-2016,Manchester United,Leicester City,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,69.27272727272727,49.72727272727273,59.333333333333336,51.93939393939394,67.48484848484848,1,1
2015-2016,Southampton,Manchester City,70.60606060606061,49.78787878787879,63.27272727272727,52.666666666666664,66.36363636363636,74.75757575757575,54.63636363636363,66.0,51.42424242424242,72.03030303030303,4,2
2015-2016,Chelsea,Tottenham Hotspur,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,70.81818181818181,49.21212121212121,65.57575757575758,54.06060606060606,71.66666666666667,2,2
2015-2016,Norwich City,Manchester United,68.96969696969697,51.24242424242424,63.78787878787879,56.57575757575758,68.6969696969697,75.0,49.93939393939394,68.27272727272727,54.666666666666664,69.45454545454545,0,1
2015-2016,Sunderland,Chelsea,69.36363636363636,47.84848484848485,61.333333333333336,50.696969696969695,65.0909090909091,75.18181818181819,53.696969696969695,65.06060606060606,52.18181818181818,69.9090909090909,3,2
